number,uid,gender,age_range_code,area_code,gender_str,age_range,area_str,CV,purchase_amount
8763,86CF5595BCF115B0B16A4B1CDEB3CE3F381C1B32D06FBDB4FE,1,6,1,male,50-59,Tokyo,0,0
8764,F4AC857C1A1360336A84AAE70C33BB744F12ACADF4B397953B,1,5,2,male,40-49,Kanagawa,0,0
8766,C5F9915108B7F0B46BB73057699FC5EC5C8620978C0CC0B90D,1,5,21,male,40-49,Fukushima,0,0
8767,FA7C154F2216C15594E4CD44071B37B3ED52E5773DB633BB08,1,1,8,male,16-18,Hokkaido,0,0
8768,B110AE82FE35D4B02846316715C5932C648ECE8D8BEA176046,1,4,1,male,30-39,Tokyo,0,0
8769,8A84535E22739C5C4BC7528C409D45148A1F034B38BC98F459,1,2,2,male,18-22,Kanagawa,1,220
8770,2045ADFCE1982A6384CD5F6CF784F6764EAC02EF8BD9C6416F,1,7,12,male,60-,Hiroshima,0,0
8771,C4CE36ADC41ED0B6E92768DC269984ADE9F8376841D32E463D,1,2,31,male,18-22,Aomori,0,0
8772,16DA8BF4BBB848A5EE6ECD8498E1026B792AB3253B17060A30,1,3,4,male,22-29,Aichi,0,0
8773,3F71F4D9D08914F950A5EB76769827B2F41609A66E6C346F4B,1,3,1,male,22-29,Tokyo,0,0
8775,C778B5BCD4E293DCE03A8A224A15CE7A8155F731A1080B32C9,1,3,11,male,22-29,Ibaraki,0,0
8776,E9C31CE756E640478C7FB2BD8B2D2009C4434CFDAC5AA638C1,1,5,4,male,40-49,Aichi,0,0
8778,B6DB15600C7914BD560E42A911D8304E164AD4F9168A68363D,1,1,3,male,16-18,Oosaka,0,0
8780,1E16A91B6FBA77B6B36DCD696B68AF22FF277C5BB155BD801E,1,3,36,male,22-29,Miyazaki,0,0
8781,7CB07F77139B2A66D40749E51698BCAF1EABA40ED32177B566,1,7,8,male,60-,Hokkaido,1,40
8782,7B88721A9C2C4392FDABAA67A5AE118663A75A3F46444B4643,1,1,8,male,16-18,Hokkaido,0,0
8783,0FED01CB02C852851CD4CEBCAB756B03102072828D83DDA600,1,3,23,male,22-29,Kumamoto,0,0
8784,23D50243638B0A5161BD77F14AC58248D0EF272B724E6EE0D7,1,5,2,male,40-49,Kanagawa,0,0
8787,93C379A411A1E7D026503D98153FE5A62784AE1B5AD1EB49F7,1,4,13,male,30-39,Kyoto,0,0
8788,FCE3D964E6474844D0C59FF64C83DBCD043895643D9ADAA43E,1,4,2,male,30-39,Kanagawa,0,0
8790,85FE72873A62CD726249F1D6E21D90DB836DC0499BF6A25E2A,1,2,3,male,18-22,Oosaka,0,0
8793,F96142BC4088EA46F78F8DA75CD9A58D0CF09647C499374E09,1,4,17,male,30-39,Gifu,1,20
8794,3106670B457FD992CAFE3D776BD3118893B9832B5A392348AA,1,7,1,male,60-,Tokyo,0,0
8795,D0978AD3C68EDBF1359E510D3C63A8CE1D683602993BDE1772,1,6,1,male,50-59,Tokyo,0,0
8796,7D07CD8D3C9BE85D2BEF298B8F2F9495D27E1EB2FA287CFB42,1,3,3,male,22-29,Oosaka,0,0
8798,1DD19EC44B1803FFDB565BDECCE7EF212822615B54F17AD66F,1,2,30,male,18-22,Nagasaki,0,0
8800,D5AD70EAED8AA80F7F556E45E2D5918AB2BA2206998A453913,1,4,9,male,30-39,Fukuoka,0,0
8803,26391520E4CF268F60040815708924D2AA106B27B8A5930869,1,7,5,male,60-,Saitama,0,0
8806,CE19823725628DCDC8740A4C540F19B3EB1C9B1C50A0758387,1,5,3,male,40-49,Oosaka,1,1080
8807,2E24A00F049F97C9F90BEFF325A7A6AA0B40F067C759964ACC,1,5,1,male,40-49,Tokyo,1,800
8812,C06137AFF4E93F50B6E47FB30AD0C733E24A656CC7AD8667C8,1,2,13,male,18-22,Kyoto,1,20
8813,397317F7376D5DA0C28A4180F20BFBC113BEBF2BBA791850B0,1,4,2,male,30-39,Kanagawa,1,20
8814,CD12BAB4C4D2EE1AD689AC31DDE86710FEDDE86C0B9123B13B,1,3,26,male,22-29,Shiga,0,0
8816,088DF2A562E5F331950BA50B7B6B3A3742F1DCD55CAA699CAD,1,2,32,male,18-22,Iwate,0,0
8817,6AACD34457D387DD0DC598B7B9C851F0EB86D501C0C5B2B57A,1,6,5,male,50-59,Saitama,0,0
8818,CD781986B0442EE0A1250560979F8893C8EB9A569F7E3FFF6C,1,5,13,male,40-49,Kyoto,0,0
8819,6BAA40D007F8B75A6E5C69DB4C95C4ADB71ACDF2B1A7A49DF6,1,5,17,male,40-49,Gifu,1,280
8821,2948EC1B7B5345F9EAC973E0CAB8236A4DD91CFAED8EA0F44D,1,7,8,male,60-,Hokkaido,0,0
8822,F011C1102D2137C9CB05FFD388F447B8F605ECB0533491AE39,1,4,5,male,30-39,Saitama,0,0
8824,D5073FFDBC5517E8BFCB2622FD3B63E8D6B90B0D70366F3275,1,1,6,male,16-18,Chiba,0,0
8826,150771B2786B64BDC46E07D51BC837A59D1B182DCCB65FF936,1,4,3,male,30-39,Oosaka,1,80
8828,DB17DCEA809895620E611B85E3DE034428EF564F732C2005A1,1,5,16,male,40-49,Nagano,0,0
8830,B134409D79EA5D6DF47C4DF48DB09825CEE4729777E3F95AB7,1,2,12,male,18-22,Hiroshima,0,0
8832,90C63299BD6BF8E5D210271C2EF7FD4A11A07B40236B301DA1,1,3,2,male,22-29,Kanagawa,1,300
8833,B733CBA8B48A01C6DE132337F0E88191A68231B394ADE0DB20,1,3,9,male,22-29,Fukuoka,0,0
8835,9715DB8DAE3DE369FAF853958502BC66103FB1F5E21032063A,1,7,2,male,60-,Kanagawa,0,0
8836,1775DC6FA6E6F2D99425E694495AED4366D7597D786D8A6189,1,5,9,male,40-49,Fukuoka,0,0
8839,1A073CF24AFA476FF5AEBC98CE56F121107554DFA7E0388251,1,3,6,male,22-29,Chiba,0,0
8840,864924D39C542509D6EFCD8BB776EADCD905AEAEC588FC4785,1,2,10,male,18-22,Shizuoka,0,0
8842,E7B069FC72B2BE341FAE26D2BE4CF0DC52C41CFF1C485493AA,1,1,40,male,16-18,Wakayama,1,80
8843,6ACEF298289EF21F8F50DC1E82539B69190486101907B2AEC3,1,3,8,male,22-29,Hokkaido,0,0
8844,D54E999A04B4F0E0DED3590C0B28A5FD835EB9D4876C5C5311,1,1,18,male,16-18,Tochigi,0,0
8845,F1CE0F25B56624D177880206B5030D96BC4F13FEEC58889274,1,4,1,male,30-39,Tokyo,0,0
8846,05067D9C5EFAF6AA05629AF5720B9BD6A6A94D96E3F66FC1CA,1,5,6,male,40-49,Chiba,0,0
8847,4A62751AF9C963D611025F76680C3252A0A253D64026CAE460,1,1,1,male,16-18,Tokyo,0,0
8849,7B046A1DE1240F429D8CE53459DFBB0ABBE8905DA274CE57C1,1,4,18,male,30-39,Tochigi,0,0
8850,26B4330FE8B22EC5D237089DFCEAD30FC276ECE709C8B2AA15,1,5,2,male,40-49,Kanagawa,0,0
8851,3EED45E12759A8544DA509BDDAEC5C04931F92AFCBE496CF24,1,2,5,male,18-22,Saitama,0,0
8852,C4EE928A2313243CB8F152DB899294B02A8B538F2EF5C41B9E,1,7,15,male,60-,Niigata,0,0
8854,79CC213A4F69D4B1C1ACB84329BC361ED064B9874A9CB0589E,1,2,2,male,18-22,Kanagawa,0,0
8855,0249302899849E28C15B4ADF771B0FB441FEEA1C4A2D663C34,1,7,11,male,60-,Ibaraki,0,0
8858,DAA9268B7AE842D8C190A59100697FB088682ADBAF2F36964C,1,6,4,male,50-59,Aichi,0,0
8861,31B45475F97962DA13753FE4AC860FD80FECC1945124AEDEB6,1,2,2,male,18-22,Kanagawa,0,0
8862,3F2A05E4886B8A1D17F51A6F390008F6EBB2553F01734FF011,1,2,20,male,18-22,Okayama,0,0
8863,0C6EB3807E25924020F276FE7EFC2BAC000C2C1658F1130C4B,1,1,41,male,16-18,Saga,0,0
8864,428E4E039501E1DA8B019CD3DF8CC93C07D392090FAC5EDCD2,1,1,9,male,16-18,Fukuoka,0,0
8865,BC3822729938C3CA01817E67EF9C020B5F786473C6F84BD1A7,1,2,5,male,18-22,Saitama,1,320
8866,FBAD2ADE3AD0ECCD2046DC3E4D48FA0D2D4340F9472448AF25,1,4,5,male,30-39,Saitama,0,0
8868,A3B9CC2EA0025641869F8C4E83C58EB939687CD74E64FC18B6,1,7,41,male,60-,Saga,0,0
8869,234CEA44E80D601DB49260B36DE64F4BC0E5621B0CECA9D198,1,1,16,male,16-18,Nagano,0,0
8872,FF4DD337E8E1F0DA999E6464136AEF637F400ADEE47D216ADD,1,4,1,male,30-39,Tokyo,0,0
8874,88942891A94CBB27E647F1410CA28FAD6A592A440225542185,1,5,33,male,40-49,Ishikawa,0,0
8875,90BADE6F6F22FEA804057E748A7DF5241C750ECDF5E1BFF57B,1,5,16,male,40-49,Nagano,0,0
8877,6E5EA3F78BF8F42130D7036E15833AD7429820E9331218F8D9,1,4,8,male,30-39,Hokkaido,1,60
8879,4FD8648F48F2DE80F47D498236F9B4D926B065BCCBAC871DCC,1,5,32,male,40-49,Iwate,0,0
8881,72C6DB2AC669F05D8F887BB23DA7FB106D4D034528F1530314,1,1,37,male,16-18,Toyama,0,0
8882,40CF513ECDB9F1DE28DB5F47664F8F5C708965CD0E03386CDB,1,2,25,male,18-22,Okinawa,0,0
8885,B96F084749DF8679B1869333E22C48796AF5176B6488FF2D4F,1,7,12,male,60-,Hiroshima,0,0
8886,29BC40010468D61AF0C76825F3BA8D2EE3C68F9A7DB45D861C,1,3,2,male,22-29,Kanagawa,0,0
8887,F9B1D25F9CBBB23BC1202BA4904B1274ECA9772EC2DF57528A,1,1,8,male,16-18,Hokkaido,0,0
8888,EAA3CE85C302C882FA7A763E90DAFD6FA4A97D70C968E328FA,1,4,3,male,30-39,Oosaka,0,0
8889,382C02E46E6C0CE348A23F61949EEC500530669B27B923827B,1,4,4,male,30-39,Aichi,0,0
8891,ED6C167E87B5C908C25A6990BEA308D2CA4E0649E09CBA6783,1,5,5,male,40-49,Saitama,0,0
8892,A5278BEB2A0D6127165ED1E71D2D0E5E6DC19EFBA2EADD2B47,1,2,6,male,18-22,Chiba,0,0
8896,9537094ECA980615EFC2CDE02A0286101646FF654E41FF4067,1,4,2,male,30-39,Kanagawa,0,0
8897,8D16562019708C09D58C64DBB5D9D245FD63CA2ADA4E0D648B,1,5,12,male,40-49,Hiroshima,0,0
8898,144C273633A8AF303ACB24897D7232F930C5F2ECC2D63167CC,1,5,10,male,40-49,Shizuoka,0,0
8900,E2A8E41A35B367B4D0D577987AB8E6BEB3EEAA5851E631AB84,1,1,10,male,16-18,Shizuoka,0,0
8901,7CA337EEC6DE3221BBD4FD9691DD2B7AAEC249E20D466674D5,1,7,5,male,60-,Saitama,0,0
8904,5938966F73EBE411D36D4B4704CD1FCB2EEBCB180256191447,1,1,4,male,16-18,Aichi,0,0
8908,32434BF41421388B0875224CADBBA456A79CD388D7F2E8E053,1,1,8,male,16-18,Hokkaido,0,0
8909,B50AB2650E3672371F73BC48F65A003F18674779953C2B3F84,1,6,1,male,50-59,Tokyo,0,0
8910,39FEB423CA33EA534611BF7D2BD7096403134FBCA5744DF346,1,1,19,male,16-18,Gunma,0,0
8911,45AC416680899545F9EB314C0B1DAC5B914D14D2F2CDC0FB66,1,3,25,male,22-29,Okinawa,0,0
8912,33E5E2BC1DC59960790AA6CD9F7AE248CE535C346225E1FB0F,1,4,2,male,30-39,Kanagawa,0,0
8913,6F0CD8FD9B61150CC7983540DDF4F6441687DC095E1C864D32,1,3,2,male,22-29,Kanagawa,0,0
8915,FBF6B5668E81274EB6DFDFE960512FE54213D973E2CEF53AC0,1,1,14,male,16-18,Miyagi,0,0
8918,6D2CACD10E88651F62D8C9BE601A74AF22486438EF715BDEB6,1,3,4,male,22-29,Aichi,0,0
8919,689783F6B3729545B02272A631F041457D611B141828F8B011,1,6,1,male,50-59,Tokyo,0,0
8920,B2FE329B1BED956FA36FB7E969CA01F669A728882AACDCCE50,1,4,16,male,30-39,Nagano,0,0
8922,4D82F72296F492584D7B392BDBB9B7CFA33C611546EA3CE660,1,3,1,male,22-29,Tokyo,1,40
8923,9EFA3917296F64082E9049CDC3CE8A00A7BA847A1FD331E1D7,1,3,4,male,22-29,Aichi,0,0
8927,2DFE10D7A02BB7FB7B6656EE1AC62FE3BFD0834CBF3F717659,1,1,16,male,16-18,Nagano,0,0
8928,6EB952F3E89877A5BAF45639B656494677E415EB18A4231658,1,6,2,male,50-59,Kanagawa,0,0
8929,801E83E30FE49FC135C5263C0F51412BE30A0D7C9D3E4CA9D3,1,7,29,male,60-,Nara,0,0
8930,70369C4E1DAFA508253EB8814A0CE419FFBC0237D8C3A4B932,1,5,1,male,40-49,Tokyo,0,0
8931,ED02627A256E227AA0773A52D3A578585B9C4492B5888DDDBC,1,7,42,male,60-,Yamanashi,0,0
8932,4FB76181F2A5BBAE9BF523622B8CCDA6142216C3180994AE26,1,1,3,male,16-18,Oosaka,0,0
8933,782BA456EF30796D1EA0E858BD46409308A986CE8368F1CB25,1,1,8,male,16-18,Hokkaido,0,0
8934,1250C3231577026C34381395F01A3D7D6995013A9889F71A37,1,2,18,male,18-22,Tochigi,0,0
8935,4D6C5DD96AF3CDC378BBDBE0FE99DF08920999E96B92C50928,1,4,4,male,30-39,Aichi,0,0
8936,08FC9E7179ECD3729D293CA79650719D09069BDF52A5F33B4A,1,7,47,male,60-,Tottori,0,0
8938,DDC0748D2A8B35CC0D4E4899BA8794154D18543ABFCA31DE14,1,4,4,male,30-39,Aichi,0,0
8940,1AF3F19E3A13468AA8AF6C6A9C3A15E4568912A97B656732A0,1,2,16,male,18-22,Nagano,0,0
8941,EC3E689CD1A95179C5F1D5C025006880C67AE34D9BE84ABF62,1,7,6,male,60-,Chiba,0,0
8942,994ACD38D7A7B4158D8E05C8FE859FB6BD74F5A8EA087F3D76,1,1,3,male,16-18,Oosaka,0,0
8943,2FAB62DB63F9022662FEFD1378E4E83C754B5AB8CF324E0E4A,1,2,2,male,18-22,Kanagawa,1,240
8944,BF95C9E815B2C2F567173DD682B76ACE15343E9BDF6EEE0BD5,1,4,2,male,30-39,Kanagawa,0,0
8945,EC08328AB9A364F5B99828F9967516928C3F8CB8B35C2B89A8,1,5,22,male,40-49,Mie,0,0
8946,06FC9CFA64EC8B255649EB595F251C13A616F75A2FBE118A1B,1,5,15,male,40-49,Niigata,0,0
8947,FBBC61608D2A568E7F5BD5FD3A85E32C5349AF4FB53F73309A,1,2,9,male,18-22,Fukuoka,0,0
8948,E9355BE0C0A26EE1D3D2D11DF744711AE84E3C39F13C575E21,1,2,22,male,18-22,Mie,0,0
8949,54BE6E012432C74D3A8A6837C7C3A772CBA1BC57FD392A80A3,1,2,30,male,18-22,Nagasaki,0,0
8950,5997ECC126D1F3830125E99A623BCE00E041F7365FBFB076EE,1,2,2,male,18-22,Kanagawa,0,0
8951,E917651D7E19CB189C5DE871CF6B79AB91B209B71FECAD9692,1,4,1,male,30-39,Tokyo,0,0
8952,3D689B4CFA1D5E79945243A041D36B42DE3B6D6FB114D22368,1,2,5,male,18-22,Saitama,0,0
8953,B5885CA7ECE574CED289A202209A9A9B66CD2EF728D6C4D4AB,1,1,31,male,16-18,Aomori,0,0
8955,CCA25D25F4CE5096EFFDE68F5E6EA798726513EA066503DA9F,1,4,7,male,30-39,Hyogo,0,0
8956,0E71E3136C5B065CD30DA8BE3CF55C483A4F66006E93EDA46C,1,5,4,male,40-49,Aichi,0,0
8959,78D88DEAD3AD2977DAD5E66D67183C46A1B9BEC51E92DADC3A,1,1,5,male,16-18,Saitama,0,0
8960,C61CD7A487159D153CC126EE6342D0EB2D56E23E2B9E9C7313,1,7,6,male,60-,Chiba,0,0
8962,0AA394802C3AE5BB06966ACC9F6656018FAF18FC84D3537060,1,3,6,male,22-29,Chiba,0,0
8964,136B1C92BF57FBBA3AD12EC1B9C2AEA4E8E69138FC4D2EBA8A,1,5,9,male,40-49,Fukuoka,1,200
8968,E63DAA1A648F47C3061B6F810B4D4556B1A47DC4EDDB6195F6,1,5,3,male,40-49,Oosaka,0,0
8970,E5BDE78D9FEADB64855B0DB692EB4F8EB3EFF41942663E1B6E,1,5,8,male,40-49,Hokkaido,1,80
8971,1E879CC2EA18556293659AD782AB4FFA16F052108A70732201,1,6,4,male,50-59,Aichi,0,0
8973,45B4EB8F82E86850387A55018E89D777EB71685FB65402E4EA,1,2,11,male,18-22,Ibaraki,1,100
8974,8192424EFC70131C9B8C1B1F102DBAC81D3B469495FA77C0C4,1,4,18,male,30-39,Tochigi,0,0
8975,7D987CE38AEBF6E28BA02D5087CA6064261F8F07DD386DC484,1,2,9,male,18-22,Fukuoka,0,0
8980,32E705574D0F7806EB7F1EBF560B8829C2D1FB4D88E0465D7B,1,3,1,male,22-29,Tokyo,0,0
8981,19275ADA98493919E97C097E3959D1DBC2A035E6B4C10838AC,1,3,37,male,22-29,Toyama,0,0
8983,028912B4FFBCFD0ED49D5DF5A60DC72120C2CDCB12454A7FEB,1,6,1,male,50-59,Tokyo,0,0
8984,A21D66B68A43D635069F13C83573AB16733A14AD980D70CC31,1,4,16,male,30-39,Nagano,0,0
8985,E144555E8E83437C1B075076F05212CC0A62562C4D1AC2DF6A,1,3,9,male,22-29,Fukuoka,0,0
8986,B612D1B195EC26EB5A9F130D782A0618859CD817636B45C8F5,1,4,4,male,30-39,Aichi,0,0
8987,2C3020BF86B9292A2E058BA590CA4B3A17AF528D1A9B91953D,1,5,6,male,40-49,Chiba,0,0
8988,B5991B344543444207A6D887E284B99B2B4D4667EC732E0217,1,5,34,male,40-49,Oomuta,0,0
8990,5D38A4583F57B386A6BD76EBC6B8D02228F4C9CB73CF026CA0,1,6,1,male,50-59,Tokyo,0,0
8991,C5BC26155D3C44AB1C39AD04064EF1FE4C70A5E8C44F3A1907,1,5,7,male,40-49,Hyogo,0,0
8992,F790794514E9C004D423839B5B99119F1849D9234706B64CD4,1,4,2,male,30-39,Kanagawa,0,0
8994,7D72F86F6F83FF22DCDD3EBE23938890423E66B2B7FAB6D46E,1,2,1,male,18-22,Tokyo,0,0
8995,B7FF880E4B37235FB92A8F652FC1284524663DE2581AC09B46,1,5,6,male,40-49,Chiba,0,0
8996,7371938F659F69999088EE870E7D4821DCF3B1489BD6910436,1,5,4,male,40-49,Aichi,0,0
8997,2E12620FCCE9EAF5CBD99DED4B6A1F7F40A8A4E7234D5F3E66,1,7,6,male,60-,Chiba,0,0
8998,DE1081D9EEA824831D6FC850292BAF85BA39441D046C25E46D,1,2,4,male,18-22,Aichi,0,0
8999,F1D294230E40F10AD9793A320FE3E7CAB7D07AB46829C6B7BD,1,2,47,male,18-22,Tottori,0,0
9000,CCE0523E0A7EE99A221FC34254A9AEF05FEA985BC2EFBB0AA3,1,7,26,male,60-,Shiga,0,0
9001,333CB42C578B9034DAE5C533EB7B757D3EA8EBDB03D6E635D4,1,3,1,male,22-29,Tokyo,0,0
9002,40B32204B82267BD094085A39A214087E2DE6B9FC1847DE44C,1,3,11,male,22-29,Ibaraki,0,0
9003,B2C48F718CD3E9C1F566D2476AE1071ECBAC68A03A9FAAF04A,1,1,20,male,16-18,Okayama,0,0
9006,A45FEC1B8B2C655D96AE8C9C136F7FA9D99F837002F9265BB3,1,2,23,male,18-22,Kumamoto,0,0
9007,E67A6D243432E779F91700AABCD054BAF9B56FD10E8717F3E4,1,1,2,male,16-18,Kanagawa,0,0
9008,1E2DA21A6BB9E3CBC3AFE2CF371717DE84D7D9BF693993D5D2,1,2,25,male,18-22,Okinawa,0,0
9009,EAEA3B2E4F886E4901A1EB96A67A60060E4ACAD7B8A9AC3498,1,1,16,male,16-18,Nagano,0,0
9010,65E17CB2E99D5BADEB02F2902A810C811A8C9D4F86F480C27F,1,2,30,male,18-22,Nagasaki,0,0
9011,B16D80019BB2DE4499C8F3C79E5EF20F8646C7ACBA31CFA174,1,2,27,male,18-22,Yamaguchi,0,0
9012,8B9F696B7457B5C60F38F4336A4CBA94D7E7D1D6EAD2D2DB39,1,5,20,male,40-49,Okayama,0,0
9014,566A63555C5F659BBD51040633867C95F09AD0A45B1FB136D1,1,5,12,male,40-49,Hiroshima,0,0
9015,3A53CA359EA10BC7C481C47B73E12ACCF5AC2A123F2522C7F3,1,1,2,male,16-18,Kanagawa,0,0
9016,2795A9F949C45BD2B2257B6F865AD0A10D90146AFC16814F70,1,2,17,male,18-22,Gifu,0,0
9018,8C402069A644A31935CB904682DB0166EDBA589B6B58CF9D0A,1,3,44,male,22-29,Tokushima,0,0
9019,D2BA33F6D4D5331382AB4EF8C863411E921CDA89627B76B498,1,5,42,male,40-49,Yamanashi,0,0
9020,8E977CECA331E02EA9275934E9147828610BEC46892A68EE62,1,4,31,male,30-39,Aomori,0,0
9021,9588A2F0BBB48DDE210B826103A5DF4E32CF56CE00F3F9FA06,1,1,8,male,16-18,Hokkaido,0,0
9023,143F428056ED34304CA0C08C612380E191853C0648354F1E0D,1,6,3,male,50-59,Oosaka,1,740
9025,7F987B919C076312E9FDCDD7BD17ACBC77CA986662F8ABE963,1,4,2,male,30-39,Kanagawa,0,0
9026,86144A0412A618ADD2C3DCBC8150A35FD2A0BB83F9EA9844D2,1,7,8,male,60-,Hokkaido,0,0
9030,6DBAFDCED8095BEAF81FE1B6BA3A7316FFBB64FAAE8A3F2C95,1,3,12,male,22-29,Hiroshima,0,0
9033,47B2D91FE4FE0FA8F649BEE228592AA9AD332D8828BA8D1DB2,1,6,5,male,50-59,Saitama,0,0
9037,E47771CD55EC9C800A2EDEDC6457AFCEA14050C47E1980281D,1,2,10,male,18-22,Shizuoka,1,620
9038,5F88029DB8FC54AAA89CEA38697E9089A8448314A9E68E75C9,1,4,1,male,30-39,Tokyo,0,0
9039,0BA5B61DBCDC1A4282B9A209ECEEF65B12F648991F6E2C415D,1,1,1,male,16-18,Tokyo,0,0
9040,46EAA19CFF5F73AAFB4180358D121EFEE52983771023B45EE6,1,7,5,male,60-,Saitama,0,0
9041,151DB173C5EDEB920A0145118BC9FF49F7300848CE8B2BF16F,1,2,26,male,18-22,Shiga,0,0
9042,7BE990E71BFD45560B4EDD48F385ACFB6FD9796A512AA64C60,1,7,34,male,60-,Oomuta,0,0
9043,A34813A77F7B4EFCAFDAE4053FCE2AAE2F65ACFD61AD711D18,1,4,2,male,30-39,Kanagawa,1,80
9044,6B64ECC6F7EEA316CB43794860C402183C9EE58F52B6A94F67,1,7,6,male,60-,Chiba,0,0
9045,85F7B3813E513FED81B5A3BDE890E7AA9C9D5203C4E7AAE228,1,2,3,male,18-22,Oosaka,0,0
9047,66B57C4AC628285F3E2D8F346055861B418C27395FE6D30027,1,4,11,male,30-39,Ibaraki,0,0
9049,BA28712B3A5F00AE93C6A1DED6E5EBFB8BAF7FF2B7A4AAF4F5,1,7,2,male,60-,Kanagawa,0,0
9051,0A0E32A3B39F4F177EB2F091A5023B527B90E6DA29C35BACF2,1,6,1,male,50-59,Tokyo,0,0
9054,6F067741937939C34F7C5C1DFD93FCBF3C2580A858285BB921,1,1,30,male,16-18,Nagasaki,0,0
9055,71237FF3C7A3AF7F3789553DB0DA3A3411FC817C5CBE832819,1,3,10,male,22-29,Shizuoka,0,0
9058,CB2A18101F873419F6221F9B7CD0EB92388F2CDFC43D99B245,1,7,1,male,60-,Tokyo,0,0
9059,B09D559B8D4B6BE60C246BB0279A519FF57E52B998C9DFAE6B,1,5,1,male,40-49,Tokyo,0,0
9060,42891159F37C59D4DD49ADA4178D74246FCC3B8E3F3BE1E4C1,1,5,1,male,40-49,Tokyo,0,0
9061,7FFCB7209E8FAF82D84F99B6AE00DB2B9FAA09B9D426B516ED,1,5,3,male,40-49,Oosaka,0,0
9062,0620311CD1F8F1C911975BFB00C5AC9439BF251A990C419EB0,1,2,45,male,18-22,Kochi,0,0
9064,BDA6451AB0AECC32FBFC03D9A72F62270AFC34F2AC5C872937,1,1,22,male,16-18,Mie,0,0
9066,7E514DAA6092665DB77CDF86FA4C000E5A8939D5F8359B9820,1,2,36,male,18-22,Miyazaki,0,0
9067,7CD95D23BDA7A93035728BAD00BA7E8AD3E23FF2EA9201475C,1,5,13,male,40-49,Kyoto,0,0
9069,EF6E3D96CC61B22D22700FD3E1C064504D53E4B06BBD6200C8,1,1,9,male,16-18,Fukuoka,0,0
9071,CA1279DFC8937DBAD9B03D722DD38AD6D9E9CF92D7CC0A8AA8,1,5,44,male,40-49,Tokushima,0,0
9073,F88034BD0CA6B523E054BC4D3B0BDA6DD9BD682DA36F5D747D,1,2,4,male,18-22,Aichi,0,0
9074,75AED940A817DBE9CC575D8A2B8E6C7256D9B29F4C9038B2BC,1,1,1,male,16-18,Tokyo,0,0
9075,2CE3E76F9F6BB0865A55F9E5475932D0191430F6FF93014A30,1,2,30,male,18-22,Nagasaki,0,0
9078,DB82BCE1CE7BAE2DABC89D65263412D92172C03FFA5582C6F7,1,6,4,male,50-59,Aichi,0,0
9081,F79BD1FF6022F109404E0BA331F42C9BA5447308C964A26E96,1,5,11,male,40-49,Ibaraki,0,0
9083,8934753FB66ECFFCBE67495F3CCDB4EBF2CF8017DCBCBB9CA6,1,1,28,male,16-18,Aichi,0,0
9084,DD4E92B4E52B4AF60C1BEDDC0525346C12FC45CB2E9145D401,1,3,4,male,22-29,Aichi,0,0
9086,59B68A845104C30816A779B6C30E23621B88E3F00634A536F5,1,5,31,male,40-49,Aomori,0,0
9087,59A5FCE0934F89D75C59ADF45487D1DADD63B45B16ABBC7CB1,1,5,42,male,40-49,Yamanashi,0,0
9089,1C18D652CC23425AC12CE4032971F916BFA2F572D5F2B03F7F,1,1,1,male,16-18,Tokyo,0,0
9090,35A222900ADF183863E4537E290C36ABE9ADBEDE4AC32248D8,1,6,3,male,50-59,Oosaka,0,0
9091,B61D40B1EAC03343F6A32A8A66E057EFC96CC0065A3E2E7D94,1,4,5,male,30-39,Saitama,0,0
9093,08581A62D3D5A7AC6D540A3911BC44E57EB405ED8D2796EAF2,1,2,9,male,18-22,Fukuoka,0,0
9095,A6B83BF9666492B86451162799766132439B8E3DC0FF01814B,1,2,3,male,18-22,Oosaka,0,0
9096,B15458A69CE969735B6129FFFC25D54BA1434EBA41352AD672,1,2,25,male,18-22,Okinawa,0,0
9097,382BF17BC002EBFD08B3BF3212572A80F2DCC83170A26E0DA3,1,5,5,male,40-49,Saitama,0,0
9099,0557CA9BBFF7A180F9FAFEE5AA83911F08BAD15415EECFA9CA,1,3,1,male,22-29,Tokyo,0,0
9102,DB993A0FD6F23327DBF506D4EAAC88846EE250DFA4795D2900,1,1,38,male,16-18,Akita,0,0
9107,68B878FD74EAD364D2BBC2150D76207F5F77B8D45EAEC7F4E9,1,1,1,male,16-18,Tokyo,0,0
9113,9EF6E6DF8A74432D0401CA481D919EA10198C12C67A03D3DB9,1,1,13,male,16-18,Kyoto,0,0
9114,3CF7A56A039513F782261AEE28E876DED0E1AD8C2D8F98ADFB,1,1,11,male,16-18,Ibaraki,0,0
9115,A20AB92164633CF56B37D1ADF0C54818FC651F9BA6FE3A070E,1,7,16,male,60-,Nagano,0,0
9117,11BD7FFB7071AF965E345C0BC9CCC7A79562D337AFDB3763E5,1,4,1,male,30-39,Tokyo,0,0
9119,C5A66B3C6F64DCA0AF4A6021AEB880706BD1A63794A9EACBD3,1,5,12,male,40-49,Hiroshima,0,0
9120,61D18084DC516DD8396ACBE2B53BB56AB98B19CD1EE54D8EA2,1,2,9,male,18-22,Fukuoka,0,0
9121,EE061A7AB93464889591646842DCE5EC7866057FD42114EF8A,1,1,2,male,16-18,Kanagawa,0,0
9122,7F4B6918F03D3D208168626DD49ABF95DD8343A98AC03C6168,1,4,1,male,30-39,Tokyo,0,0
9124,DEE85172154564EE9EEE9F8195A99F459A1F7B1435B5DABA46,1,7,20,male,60-,Okayama,1,320
